16:18:16,0.33943833943833945,-1
16:18:16,0.335042735042735,-1
16:18:16,0.33015873015873015,-1
16:18:16,0.3203907203907204,-1
16:18:17,0.21953601953601953,-1
16:18:17,0.08986568986568987,-1
16:18:17,0.03907203907203907,-1
16:18:17,0.0,-1
16:18:18,0.0,-1
16:18:18,0.0009768009768009768,-1
16:18:18,0.09206349206349207,-1
16:18:18,0.24126984126984127,-1
16:18:19,0.3882783882783883,-1
16:18:19,0.5294261294261294,1
16:18:19,0.6608058608058608,1
16:18:19,0.7472527472527473,1
16:18:20,0.8554334554334554,1
16:18:20,0.9982905982905983,1
16:18:20,0.9982905982905983,1
16:18:20,0.998046398046398,1
16:18:21,0.865934065934066,1
16:18:21,0.7506715506715507,1
16:18:21,0.6183150183150183,1
16:18:21,0.41025641025641024,1
16:18:22,0.40757020757020757,1
16:18:22,0.4053724053724054,1
16:18:22,0.3946275946275946,-1
16:18:22,0.41098901098901097,1
16:18:23,0.4095238095238095,1
16:18:23,0.4078144078144078,1
16:18:23,0.41367521367521365,1
16:18:23,0.4227106227106227,1
16:18:24,0.4014652014652015,1
16:18:24,0.40805860805860805,1
16:18:24,0.4083028083028083,1
16:18:24,0.4043956043956044,1
16:18:25,0.39438339438339437,-1
16:18:25,0.409035409035409,1
16:18:25,0.41147741147741146,1
16:18:25,0.40927960927960927,1
16:18:26,0.4134310134310134,1
16:18:26,0.421978021978022,1
16:18:26,0.4087912087912088,1
16:18:26,0.40683760683760684,1
16:18:27,0.4073260073260073,1
16:18:27,0.41196581196581195,1
16:18:27,0.3992673992673993,1
16:18:27,0.4170940170940171,1
16:18:28,0.41953601953601954,1
16:18:28,0.4083028083028083,1
16:18:28,0.39706959706959705,-1
16:18:28,0.4087912087912088,1
16:18:29,0.3963369963369963,1
16:18:29,0.39316239316239315,-1
16:18:29,0.39023199023199023,-1
16:18:29,0.3907203907203907,-1
16:18:30,0.3785103785103785,-1
16:18:30,0.389010989010989,1
16:18:30,0.3938949938949939,-1
16:18:30,0.39658119658119656,-1
16:18:31,0.3978021978021978,-1
16:18:31,0.3868131868131868,-1
16:18:31,0.2288156288156288,-1
16:18:31,0.0,-1
16:18:32,0.0,-1
16:18:32,0.06715506715506715,-1
16:18:32,0.29523809523809524,-1
16:18:32,0.6202686202686203,1
16:18:33,0.8307692307692308,1
16:18:33,0.999023199023199,1
16:18:33,0.9973137973137973,1
16:18:33,0.9565323565323566,1
16:18:34,0.8869352869352869,1
16:18:34,0.8634920634920635,1
16:18:34,0.8217338217338217,1
16:18:34,0.7746031746031746,1
16:18:35,0.7335775335775335,1
16:18:35,0.6993894993894993,1
16:18:35,0.661050061050061,1
16:18:35,0.5987789987789988,1
16:18:36,0.5267399267399268,1
16:18:36,0.44664224664224667,1
16:18:36,0.41782661782661784,1
16:18:36,0.37777777777777777,-1
16:18:37,0.33357753357753356,-1
16:18:37,0.29694749694749695,-1
16:18:37,0.273015873015873,-1
16:18:37,0.2222222222222222,-1
16:18:38,0.19633699633699633,-1
16:18:38,0.28547008547008546,-1
16:18:38,0.295970695970696,-1
16:18:38,0.38290598290598293,-1
16:18:39,0.3194139194139194,-1
16:18:39,0.5098901098901099,1
16:18:39,0.3706959706959707,-1
16:18:39,0.5431013431013431,1
16:18:40,0.210989010989011,-1
16:18:40,0.1768009768009768,-1
16:18:40,0.4039072039072039,1
16:18:40,0.3540903540903541,-1
